timer,result,round_started,round_over,p1_character,p1_health,p1_x,p1_y,p1_jumping,p1_crouching,p1_in_move,p1_move,p1_Up,p1_Down,p1_Right,p1_Left,p1_Select,p1_Start,p1_Y,p1_B,p1_X,p1_A,p1_L,p1_R,p2_character,p2_health,p2_x,p2_y,p2_jumping,p2_crouching,p2_in_move,p2_move,p2_Up,p2_Down,p2_Right,p2_Left,p2_Select,p2_Start,p2_Y,p2_B,p2_X,p2_A,p2_L,p2_R,player
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,True,False,True,False,False,False,False,True,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,False,True,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,True,False,False,False,True,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,False,True,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,True,False,False,True,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,False,True,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,True,False,False,True,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,False,True,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,True,False,False,True,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,False,True,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,True,False,False,True,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,True,False,True,False,False,False,False,True,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,False,True,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,True,False,False,False,True,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,False,True,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,True,False,False,False,True,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,False,True,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,True,False,False,True,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,False,True,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,True,False,False,False,True,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,False,True,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,True,False,False,True,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,True,False,True,False,False,False,False,True,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,False,True,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,True,False,False,True,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,False,True,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,True,False,False,False,True,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,False,True,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,True,False,False,False,True,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,False,True,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,True,False,False,True,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,False,True,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,False,False,0,False,True,True,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
153,NOT_OVER,False,False,0,176,205,192,False,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,8,176,307,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,1
